REPORT_NUMBER,MODE,SEX,AGE,YEAR,COUNTY_NAME,S4_CRASH_SEVERITY,DAY_NIGHT,LOC_TYPE
24863724,E-Scooter,Male,53.0,2022,Broward,Injury,Night,Segment
24431439,E-Bike,,,2021,St. Lucie,Injury,Day,Segment
24736761,E-Scooter,Female,27.0,2022,Volusia,Injury,Day,Intersection
24280973,E-Bike,Male,65.0,2021,Lee,No Injury,Day,Segment
24219735,E-Bike,Male,43.0,2021,Miami-Dade,Serious Injury,Day,Intersection
24352284,E-Scooter,Male,43.0,2021,Miami-Dade,Injury,Day,Segment
24141951,Bicycle,,,2021,Lee,Injury,Day,Intersection
24785273,E-Scooter,Male,27.0,2022,Miami-Dade,Injury,Night,Segment
24410916,E-Scooter,Male,20.0,2021,Brevard,Injury,Day,Segment
24045947,E-Bike,Male,26.0,2021,Duval,Injury,Day,Intersection
24273655,E-Bike,,,2021,Broward,Injury,Day,Segment
24815391,E-Scooter,Female,20.0,2022,Leon,Injury,Day,Intersection
24238095,E-Bike,Female,60.0,2021,Pinellas,Injury,Night,Intersection
24755655,E-Scooter,,,2022,St. Lucie,Injury,Day,Intersection
24758527,E-Bike,Female,,2022,Pinellas,No Injury,Night,Segment
24509297,E-Scooter,Male,62.0,2021,Duval,Serious Injury,Day,Intersection
24406195,E-Bike,Male,38.0,2021,Sarasota,Injury,Day,Intersection
24032745,E-Scooter,Male,84.0,2020,Volusia,Injury,Day,Intersection
24666771,Bicycle,,,2022,Broward,Serious Injury,Night,Segment
24648941,Bicycle,Male,17.0,2023,Hillsborough,Injury,Day,Intersection
24311292,E-Bike,,,2022,Broward,Injury,Day,Intersection
24027297,E-Bike,Male,57.0,2025,Volusia,Serious Injury,Day,Segment
24391168,E-Scooter,Male,61.0,2022,Miami-Dade,Injury,Day,Intersection
24233274,Bicycle,Male,52.0,2020,Pinellas,Injury,Night,Intersection
24557246,E-Bike,Male,63.0,2022,Duval,No Injury,Day,Intersection
24159920,E-Scooter,,,2021,Palm Beach,Injury,Day,Intersection
24227151,E-Scooter,Male,30.0,2022,Miami-Dade,Injury,Night,Intersection
24318794,E-Scooter,Male,8.0,2025,St. Johns,Serious Injury,Day,Segment
24564976,E-Scooter,Male,15.0,2022,Escambia,Injury,Night,Intersection
24465013,E-Bike,Female,28.0,2025,Highlands,Serious Injury,Day,Intersection
24651330,E-Bike,Male,12.0,2023,Hillsborough,Serious Injury,Day,Segment
24851334,E-Bike,Male,32.0,2022,Monroe,Injury,Night,Intersection
24115865,E-Scooter,Female,45.0,2021,Duval,Injury,Day,Segment
24798892,E-Scooter,Male,30.0,2022,Palm Beach,No Injury,Night,Intersection
24741571,E-Bike,Male,24.0,2024,Pasco,Injury,Night,Intersection
24800584,Bicycle,Male,50.0,2022,Palm Beach,No Injury,Day,Segment
24006133,E-Bike,Male,14.0,2020,Polk,Injury,Day,Intersection
24006133,E-Bike,Male,16.0,2020,Polk,Injury,Day,Intersection
24808983,E-Bike,,,2022,Pinellas,No Injury,Night,Segment
24844905,E-Scooter,Female,21.0,2023,Miami-Dade,Injury,Day,Segment
24301829,E-Scooter,Male,15.0,2021,Collier,No Injury,Day,Segment
24310966,E-Scooter,,,2022,Broward,Injury,Day,Segment
24474791,E-Scooter,,,2023,Broward,Injury,Night,Intersection
24872445,E-Bike,Male,81.0,2023,Sumter,Injury,Day,Segment
24010530,E-Scooter,,,2021,Miami-Dade,No Injury,Day,Intersection
24470956,E-Bike,,,2023,Broward,Serious Injury,Day,Segment
24859154,E-Scooter,Male,26.0,2022,Miami-Dade,Injury,Day,Segment
24812282,E-Scooter,Male,15.0,2022,Leon,Serious Injury,Day,Intersection
24472399,E-Bike,,,2023,Broward,Injury,Day,Intersection
24584261,E-Bike,Male,55.0,2022,Hillsborough,Injury,Day,Intersection
24851253,E-Bike,Female,28.0,2022,Monroe,Injury,Day,Intersection
24190887,E-Scooter,,,2021,Broward,Serious Injury,Day,Segment
24766482,E-Scooter,,,2022,Osceola,Injury,Day,Segment
24077573,E-Bike,,,2021,St. Lucie,Injury,Day,Intersection
24137131,E-Bike,Male,32.0,2020,Polk,No Injury,Night,Segment
24858619,E-Bike,,,2023,Miami-Dade,Serious Injury,Night,Segment
24877991,E-Bike,Male,45.0,2023,Pinellas,Injury,Day,Segment
24849296,E-Scooter,,,2022,Palm Beach,Injury,Night,Segment
24182407,E-Scooter,Male,77.0,2021,Lake,No Injury,Day,Segment
24581689,E-Scooter,Male,31.0,2021,Hillsborough,Injury,Night,Intersection
24027429,E-Bike,Male,36.0,2026,Volusia,Serious Injury,Day,Segment
24022679,E-Bike,Female,69.0,2020,Sarasota,Injury,Day,Segment
24597764,E-Bike,Female,51.0,2022,Brevard,Injury,Day,Intersection
24650369,E-Scooter,Female,32.0,2025,Hillsborough,Injury,Day,Segment
24648916,E-Bike,Female,51.0,2023,Hillsborough,Injury,Night,Segment
24849853,E-Bike,,,2022,Palm Beach,Injury,Day,Segment
24814545,E-Scooter,Female,24.0,2022,Leon,No Injury,Night,Segment
24846382,E-Scooter,Male,13.0,2023,Miami-Dade,Injury,Day,Intersection
24844896,E-Bike,Male,68.0,2023,Miami-Dade,Fatality,Day,Intersection
24031230,E-Bike,Female,14.0,2023,Highlands,Injury,Day,Segment
24852952,E-Bike,Male,20.0,2022,Sarasota,Injury,Day,Segment
24213666,E-Scooter,Male,29.0,2021,Miami-Dade,Injury,Night,Segment
24355045,E-Scooter,Male,36.0,2021,Miami-Dade,Injury,Night,Segment
24045671,E-Bike,Male,16.0,2023,Duval,No Injury,Day,Intersection
24500733,E-Bike,Male,22.0,2024,Bay,Injury,Night,Segment
24510270,E-Scooter,Male,16.0,2022,Duval,Injury,Night,Intersection
24491878,E-Bike,,,2021,Broward,Serious Injury,Day,Segment
24182998,E-Bike,Male,66.0,2021,Volusia,Injury,Day,Intersection
24720308,E-Bike,Female,22.0,2021,Sarasota,No Injury,Day,Segment
24579052,E-Scooter,Male,12.0,2021,Hillsborough,Injury,Day,Intersection
24512161,E-Scooter,Male,56.0,2021,Duval,Injury,Day,Intersection
24196586,E-Bike,,,2021,Broward,Injury,Day,Intersection
24286342,Bicycle,,,2021,St. Lucie,Serious Injury,Night,Intersection
24338673,E-Scooter,Male,66.0,2022,Columbia,Injury,Day,Intersection
24587365,E-Bike,Male,12.0,2022,Hillsborough,Injury,Day,Segment
24573917,E-Scooter,Male,29.0,2021,Hillsborough,Injury,Night,Segment
24698400,E-Scooter,Female,62.0,2022,Lee,Serious Injury,Day,Segment
24543064,E-Scooter,Female,20.0,2022,Okaloosa,Injury,Day,Segment
24440542,E-Scooter,Female,26.0,2021,Miami-Dade,Injury,Night,Segment
24164785,E-Scooter,Male,10.0,2021,Palm Beach,Injury,Day,Intersection
24844571,E-Scooter,Male,37.0,2023,Miami-Dade,Injury,Day,Intersection
24809321,E-Bike,,,2022,Pinellas,Injury,Day,Segment
24809321,E-Bike,,,2022,Pinellas,Injury,Day,Segment
24791149,E-Bike,,,2022,Lee,No Injury,Day,Segment
24317420,E-Bike,Male,63.0,2021,Volusia,Serious Injury,Day,Segment
24124200,E-Bike,Male,58.0,2020,Orange,Serious Injury,Day,Intersection
24362706,Bicycle,Male,17.0,2021,Miami-Dade,No Injury,Day,Intersection
24432312,E-Bike,,,2021,Pinellas,Injury,Night,Segment
24024203,E-Bike,Male,30.0,2021,Sarasota,No Injury,Night,Intersection
24293653,E-Bike,Male,41.0,2021,Seminole,Injury,Night,Segment
24764936,E-Bike,,,2023,Broward,Injury,Day,Segment
24221875,E-Scooter,Male,13.0,2021,Miami-Dade,No Injury,Day,Segment
24588722,E-Bike,Male,59.0,2022,Hillsborough,Injury,Day,Intersection
24226329,Bicycle,Male,38.0,2022,Miami-Dade,Injury,Day,Segment
24009522,E-Bike,,,2021,Miami-Dade,Injury,Day,Segment
24171250,E-Scooter,Male,70.0,2021,Palm Beach,Injury,Day,Segment
24596468,E-Bike,Male,42.0,2022,Collier,Serious Injury,Day,Intersection
24876953,E-Bike,Male,19.0,2022,St. Johns,Serious Injury,Night,Segment
24678066,E-Bike,,,2022,Monroe,Serious Injury,Day,Segment
24678086,E-Scooter,,,2022,Monroe,Injury,Day,Intersection
24574666,E-Scooter,Male,15.0,2021,Hillsborough,Injury,Night,Intersection
24472399,E-Bike,,,2023,Broward,Injury,Day,Intersection
24024055,E-Bike,Male,62.0,2020,Sarasota,Serious Injury,Night,Intersection
24295508,E-Bike,Male,31.0,2021,Collier,Injury,Day,Segment
24885936,Bicycle,Male,35.0,2022,Orange,Serious Injury,Day,Intersection
24286753,Bicycle,,,2022,St. Lucie,No Injury,Day,Segment
24798423,E-Scooter,Male,16.0,2022,Palm Beach,Injury,Day,Intersection
24851256,E-Bike,Male,44.0,2022,Monroe,No Injury,Day,Segment
24853661,E-Bike,Male,35.0,2022,Sarasota,No Injury,Day,Segment
24849726,E-Bike,,,2022,Palm Beach,No Injury,Day,Segment
24748339,E-Scooter,Male,27.0,2022,Orange,Injury,Day,Segment
24593264,E-Scooter,Female,35.0,2022,Hillsborough,Injury,Day,Intersection
24533135,E-Scooter,Male,33.0,2021,Miami-Dade,Injury,Night,Intersection
24214508,E-Scooter,Male,32.0,2021,Miami-Dade,No Injury,Day,Intersection
24816734,E-Bike,Male,37.0,2022,Leon,Injury,Day,Intersection
24550923,E-Scooter,Female,36.0,2021,Hernando,No Injury,Night,Segment
24615832,E-Scooter,Male,14.0,2022,Polk,No Injury,Day,Intersection
24475322,E-Scooter,,,2023,Broward,Injury,Night,Intersection
24444880,E-Bike,Male,48.0,2021,Polk,Injury,Day,Intersection
24444880,E-Bike,Female,36.0,2021,Polk,Injury,Day,Intersection
24741220,E-Bike,Male,62.0,2024,Pasco,Serious Injury,Day,Segment
24231913,E-Scooter,,,2021,Miami-Dade,No Injury,Day,Segment
24337452,E-Scooter,Male,68.0,2021,Columbia,Injury,Day,Segment
24224523,E-Scooter,Male,41.0,2021,Miami-Dade,Injury,Night,Segment
24789838,E-Scooter,Male,25.0,2022,Miami-Dade,No Injury,Night,Segment
24186889,E-Scooter,,,2021,Broward,Injury,Day,Intersection
24721274,E-Bike,Female,,2021,Sarasota,No Injury,Day,Segment
24808562,E-Bike,,,2022,Pinellas,Injury,Day,Segment
24808562,E-Bike,,,2022,Pinellas,Injury,Day,Segment
24238741,E-Scooter,Male,28.0,2021,Pinellas,Injury,Night,Segment
24212099,E-Scooter,Female,25.0,2021,Miami-Dade,No Injury,Day,Segment
24346922,E-Scooter,Female,38.0,2022,Sarasota,Injury,Night,Intersection
24344671,E-Bike,Male,42.0,2021,Sarasota,Injury,Day,Segment
24588037,E-Scooter,Male,26.0,2022,Hillsborough,No Injury,Day,Intersection
24190411,Bicycle,,,2021,Broward,Serious Injury,Night,Intersection
24023281,E-Bike,Male,62.0,2020,Sarasota,Serious Injury,Night,Intersection
24739067,E-Scooter,Female,22.0,2023,Orange,Serious Injury,Night,Segment
24595327,E-Bike,Male,33.0,2022,Brevard,Injury,Day,Segment
24242501,E-Bike,Male,38.0,2021,Pinellas,Injury,Night,Intersection
24578699,E-Scooter,Female,13.0,2021,Hillsborough,Serious Injury,Night,Intersection
24578699,E-Scooter,Female,13.0,2021,Hillsborough,Serious Injury,Night,Intersection
24397288,Bicycle,Male,25.0,2022,Miami-Dade,Injury,Day,Segment
24857217,E-Scooter,,,2022,Miami-Dade,Injury,Day,Intersection
24534301,E-Scooter,Male,51.0,2021,Miami-Dade,Injury,Day,Segment
24480143,Bicycle,Male,50.0,2021,Monroe,Serious Injury,Night,Intersection
24589952,E-Scooter,Male,49.0,2022,Hillsborough,Serious Injury,Day,Intersection
24227704,E-Bike,Female,20.0,2022,Miami-Dade,Injury,Day,Segment
24112843,E-Scooter,Male,52.0,2021,Duval,Injury,Day,Segment
24214599,E-Scooter,Male,26.0,2021,Miami-Dade,Serious Injury,Day,Intersection
24065491,E-Scooter,Female,13.0,2020,Orange,Injury,Day,Segment
24790366,E-Scooter,Male,33.0,2022,Miami-Dade,Injury,Night,Segment
24488367,E-Scooter,Male,15.0,2021,Flagler,Injury,Day,Segment
24213666,E-Scooter,Female,22.0,2021,Miami-Dade,Injury,Night,Segment
24222250,E-Scooter,Female,29.0,2021,Miami-Dade,Serious Injury,Night,Segment
24429795,E-Scooter,,,2021,St. Lucie,Injury,Day,Intersection
24784365,E-Scooter,Male,32.0,2021,Miami-Dade,Injury,Day,Intersection
24223662,E-Scooter,Male,28.0,2021,Miami-Dade,Injury,Night,Segment
24644466,Bicycle,Male,59.0,2023,Hillsborough,Injury,Night,Segment
24651195,E-Scooter,Male,16.0,2023,Hillsborough,Injury,Day,Intersection
24110578,E-Scooter,Male,14.0,2022,Duval,Injury,Night,Segment
24110578,E-Scooter,Male,14.0,2022,Duval,Injury,Night,Segment
24783847,E-Scooter,Male,52.0,2021,Miami-Dade,Injury,Day,Segment
24214048,E-Scooter,Female,29.0,2021,Miami-Dade,Injury,Day,Segment
24852557,E-Bike,Female,25.0,2022,Sarasota,No Injury,Day,Segment
24700136,E-Scooter,Male,37.0,2022,Lee,Injury,Night,Segment
24502939,Bicycle,Male,14.0,2021,Duval,Injury,Day,Segment
24712725,E-Scooter,,,2021,Alachua,Injury,Day,Intersection
24223824,E-Scooter,Male,,2021,Miami-Dade,Injury,Day,Segment
24811047,E-Scooter,Male,24.0,2022,Leon,Injury,Night,Intersection
24216258,E-Scooter,Female,42.0,2021,Marion,Injury,Day,Segment
24850806,E-Scooter,Male,13.0,2023,Monroe,Injury,Day,Segment
24642723,E-Scooter,Male,18.0,2022,Hillsborough,Injury,Day,Segment
24672373,Bicycle,,,2022,Broward,Fatality,Day,Segment
24432468,E-Scooter,,,2021,Pinellas,Injury,Day,Segment
24432468,E-Scooter,,,2021,Pinellas,Injury,Day,Segment
24475772,Bicycle,,,2023,Broward,Injury,Day,Intersection
24677532,E-Bike,,,2022,Monroe,No Injury,Day,Intersection
24228712,E-Bike,Male,31.0,2022,Miami-Dade,Serious Injury,Night,Intersection
24469393,E-Bike,,,2022,Broward,Injury,Night,Segment
24079338,E-Scooter,Male,,2021,Volusia,Injury,Day,Segment
24603663,E-Bike,,,2022,Palm Beach,No Injury,Day,Segment
24021954,E-Bike,Male,20.0,2020,Sarasota,Injury,Day,Intersection
24449531,E-Bike,,,2023,Charlotte,Serious Injury,Day,Segment
24557304,E-Bike,Female,19.0,2022,Duval,Injury,Night,Intersection
24475177,E-Scooter,,,2023,Broward,Injury,Day,Segment
24475177,E-Scooter,,,2023,Broward,Injury,Day,Segment
24122510,E-Bike,Female,29.0,2021,Indian River,Injury,Night,Segment
24784776,E-Scooter,Female,23.0,2021,Miami-Dade,Injury,Day,Intersection
24784776,E-Scooter,Male,25.0,2021,Miami-Dade,Injury,Day,Intersection
24645287,E-Bike,Female,60.0,2023,Hillsborough,Injury,Day,Intersection
24754587,Bicycle,,,2022,St. Lucie,Injury,Day,Segment
24759540,E-Bike,Male,23.0,2022,Pinellas,Injury,Day,Segment
24878085,E-Bike,Male,52.0,2023,Pinellas,Injury,Day,Segment
24474207,E-Scooter,,,2023,Broward,No Injury,Day,Segment
24641107,E-Scooter,Male,15.0,2022,Hillsborough,Injury,Day,Segment
24808602,E-Scooter,,,2022,Pinellas,Injury,Day,Segment
24198239,E-Bike,,,2021,Broward,Injury,Day,Intersection
24310676,E-Scooter,,,2022,Broward,Injury,Day,Intersection
24144693,E-Scooter,,,2021,Broward,No Injury,Day,Segment
24476008,E-Scooter,,,2023,Broward,Injury,Day,Intersection
24482743,E-Scooter,Female,21.0,2022,Miami-Dade,No Injury,Day,Segment
24528201,E-Scooter,Male,34.0,2021,Miami-Dade,Injury,Night,Intersection
24579432,E-Scooter,Female,58.0,2021,Hillsborough,Serious Injury,Night,Segment
24786211,E-Bike,Male,52.0,2022,Miami-Dade,No Injury,Day,Segment
24884656,Bicycle,Male,21.0,2022,Pasco,Injury,Day,Intersection
24744286,E-Bike,Male,36.0,2021,Orange,No Injury,Night,Intersection
24131014,E-Bike,Female,41.0,2022,Brevard,Serious Injury,Day,Intersection
24475325,Bicycle,,,2023,Broward,Injury,Day,Intersection
24027058,E-Bike,Male,53.0,2024,Volusia,Injury,Day,Intersection
24222172,E-Scooter,Male,34.0,2021,Miami-Dade,No Injury,Night,Intersection
24159777,Bicycle,,,2021,Palm Beach,Injury,Day,Segment
24020388,E-Bike,,,2022,Broward,Injury,Day,Segment
24479537,E-Bike,Male,40.0,2023,Monroe,Injury,Day,Segment
24263602,E-Scooter,,,2021,Palm Beach,Serious Injury,Day,Intersection
24214501,E-Scooter,Female,19.0,2021,Miami-Dade,Injury,Day,Intersection
24877220,E-Bike,Male,20.0,2023,St. Johns,Injury,Night,Segment
24680014,E-Scooter,Male,48.0,2021,Polk,Injury,Day,Intersection
24470634,Bicycle,,,2023,Broward,Serious Injury,Day,Segment
24651215,E-Scooter,Male,25.0,2023,Hillsborough,Injury,Day,Segment
24592374,E-Bike,Male,29.0,2022,Hillsborough,Injury,Day,Intersection
24218065,E-Bike,Male,58.0,2021,Brevard,Serious Injury,Day,Intersection
24720630,E-Bike,Male,17.0,2021,Sarasota,No Injury,Night,Segment
24527218,E-Scooter,Female,32.0,2021,Miami-Dade,Injury,Day,Intersection
24841453,E-Scooter,Male,19.0,2023,Miami-Dade,Serious Injury,Day,Segment
24099770,E-Bike,,,2021,Palm Beach,Serious Injury,Night,Segment
24850941,E-Bike,Male,32.0,2025,Monroe,Injury,Day,Intersection
24602590,E-Scooter,,,2022,Palm Beach,Serious Injury,Day,Intersection
24650590,E-Bike,Male,37.0,2023,Hillsborough,Injury,Day,Segment
24458109,E-Scooter,Female,48.0,2021,Volusia,Serious Injury,Night,Segment
24788800,E-Scooter,Male,26.0,2022,Miami-Dade,Injury,Day,Segment
24226072,E-Scooter,Male,16.0,2022,Miami-Dade,Injury,Night,Intersection
24226072,E-Scooter,Female,19.0,2022,Miami-Dade,Injury,Night,Intersection
24397161,E-Scooter,Male,32.0,2022,Miami-Dade,Injury,Day,Segment
24645824,E-Scooter,Male,45.0,2022,Hillsborough,Injury,Day,Intersection
24225539,E-Scooter,Female,29.0,2022,Miami-Dade,Injury,Day,Intersection
24618605,E-Scooter,Female,14.0,2022,Broward,Injury,Day,Intersection
24618605,E-Scooter,Female,7.0,2022,Broward,Injury,Day,Intersection
24788637,E-Scooter,Male,32.0,2022,Miami-Dade,No Injury,Day,Intersection
24605371,E-Scooter,Female,83.0,2021,Hillsborough,Injury,Day,Segment
24670957,E-Scooter,,,2022,Broward,Injury,Night,Segment
24670957,E-Scooter,,,2022,Broward,Injury,Night,Segment
24646475,E-Bike,Male,71.0,2022,Hillsborough,Injury,Day,Intersection
24480426,E-Scooter,Female,39.0,2024,Monroe,No Injury,Night,Segment
24597972,E-Bike,Male,42.0,2023,Brevard,Injury,Day,Segment
24322648,E-Bike,,,2021,Osceola,Injury,Day,Segment
24724109,E-Scooter,Male,27.0,2022,Duval,No Injury,Night,Segment
24722708,E-Scooter,Female,34.0,2022,Sarasota,No Injury,Day,Intersection
24767665,E-Scooter,Female,15.0,2022,Volusia,Injury,Day,Segment
24723026,E-Scooter,Female,18.0,2021,Duval,No Injury,Day,Segment
24820754,E-Bike,,,2021,Broward,Injury,Day,Segment
24193096,E-Scooter,,,2021,Broward,Injury,Night,Intersection
24218875,E-Scooter,Male,23.0,2020,Miami-Dade,Injury,Night,Segment
24854444,E-Bike,Female,45.0,2022,Sarasota,Injury,Day,Segment
24631924,E-Bike,Male,23.0,2021,Hillsborough,Serious Injury,Night,Intersection
24093889,Bicycle,Female,30.0,2021,Miami-Dade,Injury,Day,Intersection
24093889,Bicycle,Female,21.0,2021,Miami-Dade,Injury,Day,Intersection
24391719,E-Scooter,Female,8.0,2022,Miami-Dade,Injury,Day,Intersection
24629700,E-Bike,Male,44.0,2021,Hillsborough,Injury,Night,Intersection
24122979,E-Scooter,Female,21.0,2021,Hillsborough,Injury,Day,Intersection
24676474,E-Bike,,,2021,Monroe,Injury,Day,Segment
24826115,E-Scooter,,,2023,Broward,Injury,Day,Segment
24722411,E-Scooter,Male,22.0,2022,Sarasota,No Injury,Day,Intersection
24512287,E-Scooter,Male,65.0,2021,Brevard,No Injury,Day,Segment
24224269,E-Bike,Male,37.0,2021,Miami-Dade,No Injury,Night,Segment
24740039,E-Bike,Male,51.0,2022,Pasco,Injury,Day,Intersection
24410367,E-Bike,Male,14.0,2021,Brevard,No Injury,Day,Segment
24849514,E-Bike,,,2022,Palm Beach,Injury,Day,Intersection
24565812,E-Bike,Male,59.0,2021,Seminole,No Injury,Day,Intersection
24290632,E-Scooter,Female,48.0,2021,Polk,Injury,Day,Segment
24220407,E-Bike,Female,19.0,2021,Miami-Dade,Injury,Day,Intersection
24101193,E-Bike,,,2021,Palm Beach,Injury,Day,Intersection
24665104,E-Scooter,,,2022,Broward,Injury,Night,Segment
24762531,E-Bike,Male,40.0,2023,St. Johns,Injury,Day,Intersection
24473866,E-Bike,,,2023,Broward,Injury,Day,Segment
24225767,E-Scooter,Male,23.0,2022,Miami-Dade,Serious Injury,Day,Intersection
24223076,E-Bike,Male,17.0,2021,Miami-Dade,Injury,Day,Segment
24261511,E-Bike,Male,20.0,2021,Pinellas,Injury,Night,Intersection
24108976,E-Bike,Male,39.0,2020,Volusia,No Injury,Day,Segment
24088730,Bicycle,,,2021,Alachua,Serious Injury,Day,Segment
24756876,E-Scooter,Male,14.0,2021,Pinellas,Injury,Day,Segment
24843017,E-Scooter,Male,47.0,2023,Miami-Dade,Injury,Day,Segment
24851518,E-Scooter,Male,29.0,2022,Sarasota,Injury,Day,Segment
24726260,E-Scooter,Male,14.0,2021,Duval,Fatality,Day,Intersection
24027114,E-Bike,Male,51.0,2024,Volusia,Injury,Day,Segment
24543990,E-Bike,Male,21.0,2021,Charlotte,No Injury,Day,Segment
24750872,E-Bike,Male,20.0,2022,Orange,No Injury,Day,Intersection
24250979,E-Scooter,Female,11.0,2021,Brevard,No Injury,Day,Segment
24238851,E-Scooter,Male,43.0,2021,Pinellas,Injury,Night,Segment
24168618,E-Scooter,Female,65.0,2021,Palm Beach,Injury,Day,Segment
24466286,E-Bike,Male,38.0,2022,Volusia,Injury,Day,Intersection
24253331,E-Bike,Male,31.0,2021,Lee,Injury,Day,Segment
24278421,E-Bike,Male,18.0,2021,Lee,Injury,Day,Intersection
24228051,E-Scooter,Male,33.0,2022,Miami-Dade,Serious Injury,Night,Intersection
24221373,E-Scooter,Male,11.0,2021,Miami-Dade,Injury,Day,Intersection
24020134,Bicycle,,,2022,Broward,Injury,Day,Segment
24627984,E-Bike,Male,32.0,2021,Hillsborough,Injury,Day,Segment
24016660,E-Scooter,,,2021,Broward,Injury,Day,Intersection
24598021,E-Scooter,Male,42.0,2023,Brevard,No Injury,Day,Intersection
24745943,E-Scooter,Male,38.0,2021,Orange,Injury,Day,Intersection
24589584,E-Bike,Male,58.0,2022,Hillsborough,Injury,Day,Intersection
24112446,Bicycle,Female,38.0,2020,Duval,Injury,Day,Segment
24112446,Bicycle,Male,52.0,2020,Duval,Injury,Day,Segment
24107151,E-Bike,Male,76.0,2021,Sarasota,Injury,Day,Segment
24225299,E-Bike,Male,18.0,2022,Miami-Dade,Serious Injury,Day,Segment
24825527,E-Scooter,,,2022,Broward,Injury,Day,Segment
24730757,E-Scooter,Female,19.0,2022,Duval,No Injury,Night,Segment
24219664,Bicycle,Male,17.0,2021,Miami-Dade,Injury,Day,Intersection
24817524,E-Scooter,Male,21.0,2022,Leon,Injury,Day,Intersection
24150176,E-Scooter,Female,40.0,2021,Brevard,Serious Injury,Night,Segment
24592070,E-Scooter,,34.0,2022,Hillsborough,Injury,Night,Intersection
24434359,Bicycle,Male,26.0,2021,Palm Beach,Injury,Day,Segment
24263782,E-Bike,,,2021,Palm Beach,No Injury,Day,Segment
24808556,Bicycle,,,2022,Pinellas,Serious Injury,Day,Intersection
24696691,E-Bike,Male,56.0,2022,Lee,Injury,Night,Segment
24469822,E-Scooter,,,2022,Broward,Injury,Night,Segment
24518655,E-Scooter,Male,38.0,2021,Palm Beach,Injury,Day,Segment
24233886,E-Scooter,Male,30.0,2020,Pinellas,Injury,Day,Intersection
24579472,E-Scooter,Female,14.0,2021,Hillsborough,Injury,Night,Intersection
24645338,E-Bike,Male,25.0,2022,Hillsborough,Injury,Day,Segment
24159584,E-Bike,,,2021,Palm Beach,Injury,Day,Intersection
24822350,E-Scooter,,,2022,Broward,Injury,Day,Segment
24371159,E-Scooter,Male,18.0,2021,Miami-Dade,Injury,Day,Segment
24345913,E-Bike,Male,39.0,2021,Sarasota,Injury,Day,Segment
24564263,E-Scooter,Male,22.0,2021,Escambia,Serious Injury,Day,Intersection
24637245,Bicycle,Female,59.0,2022,Hillsborough,Injury,Day,Segment
24877996,E-Bike,Male,73.0,2023,Pinellas,Injury,Day,Intersection
